,Date,Open,High,Low,Close,Adj Close,Volume
1597,2002-02-13,15.583333,15.777777,15.533333,15.593333,10.626728,3947805.0
1598,2002-02-14,15.888888,15.888888,15.6,15.765555,10.744097,4633785.0
1599,2002-02-15,15.833333,16.307777,15.824444,16.137777,10.997761,30488895.0
1600,2002-02-18,16.088888,16.707777,15.933333,16.592222,11.307461,25056900.0
1601,2002-02-19,16.682222,16.799999,16.444445,16.655556,11.350624,25109235.0
1602,2002-02-20,16.444445,16.666666,16.111111,16.18111,11.027294,12450285.0
1603,2002-02-21,16.111111,16.494444,15.888888,16.391111,11.170409,12086010.0
1604,2002-02-22,16.333332,16.666666,16.227777,16.642221,11.341536,15515640.0
1605,2002-02-25,16.559999,16.639999,16.114445,16.143333,11.001549,5969340.0
1606,2002-02-26,16.311111,16.355555,16.0,16.092222,10.966718,7909830.0
1607,2002-02-27,16.155556,16.32,16.006666,16.241112,11.068184,10534725.0
1608,2002-02-28,16.281111,16.655556,15.666666,16.515554,11.255213,82452915.0
1609,2002-03-01,16.822222,17.392221,16.444445,16.847776,11.481621,39260025.0
1610,2002-03-04,16.822222,16.996666,16.177776,16.247778,11.072724,19995615.0
1611,2002-03-05,16.333332,16.376665,15.822222,15.886666,10.826632,24682860.0
1612,2002-03-06,15.944444,16.133333,15.778888,15.813333,10.776654,13028985.0
1613,2002-03-07,15.933333,16.264444,15.912222,16.065556,10.948545,12317220.0
1614,2002-03-08,16.188889,16.193333,15.777777,15.845555,10.798615,6293205.0
1615,2002-03-11,15.873333,16.0,15.755555,15.905555,10.839505,10752300.0
1616,2002-03-12,15.933333,16.333332,15.892222,15.995555,10.900838,20797020.0
1617,2002-03-13,15.977777,16.155556,15.888888,15.99,10.897054,8401950.0
1618,2002-03-14,16.026667,16.128887,15.864444,15.924444,10.852378,6492645.0
1619,2002-03-15,16.0,16.044443,15.777777,15.8,10.767571,7168320.0
1620,2002-03-18,15.977777,16.033333,15.693333,15.738888,10.725923,6099480.0
1621,2002-03-19,15.884444,16.022223,15.761111,15.802222,10.769084,9589500.0
1622,2002-03-20,15.844444,15.977777,15.8,15.908888,10.841775,3933900.0
1623,2002-03-21,16.111111,16.111111,15.737777,15.753333,10.735766,7629255.0
1624,2002-03-22,15.755555,15.887777,15.6,15.721111,10.713807,3343860.0
1625,2002-03-25,15.721111,15.721111,15.721111,15.721111,10.713807,0.0
1626,2002-03-26,15.866666,15.888888,15.555555,15.627777,10.650202,8891235.0
1627,2002-03-27,15.6,15.735555,15.257777,15.374444,10.477557,21066480.0
1628,2002-03-28,15.355555,15.595555,15.355555,15.482222,10.551004,12269115.0
1629,2002-03-29,15.482222,15.482222,15.482222,15.482222,10.551004,0.0
1630,2002-04-01,15.422222,15.844444,15.335555,15.695555,10.696391,3796605.0
1631,2002-04-02,15.706666,15.787777,15.468888,15.525555,10.58054,10043820.0
1632,2002-04-03,15.444444,15.51,15.245555,15.303333,10.429094,6693075.0
1633,2002-04-04,15.511111,15.511111,15.214444,15.266666,10.404106,4863465.0
1634,2002-04-05,15.222222,15.333333,14.883333,14.944444,10.184516,13230945.0
1635,2002-04-08,14.957777,15.038888,14.355555,14.394444,9.809695,34541910.0
1636,2002-04-09,14.374444,14.374444,13.827777,13.917777,9.48485,41315265.0
1637,2002-04-10,14.066666,14.284444,13.8,13.915555,9.483335,32468580.0
1638,2002-04-11,14.0,14.186666,13.888888,14.044444,9.571174,28000170.0
1639,2002-04-12,14.044444,14.487777,14.044444,14.401111,9.814239,18751995.0
1640,2002-04-15,14.4,14.532222,14.142222,14.31,9.752148,14424795.0
1641,2002-04-16,14.443333,14.533333,14.027777,14.15,9.643108,16116120.0
1642,2002-04-17,14.222222,14.333333,14.088888,14.186666,9.668096,9183195.0
1643,2002-04-18,14.223333,14.283333,14.135555,14.241111,9.705198,7715250.0
1644,2002-04-19,14.222222,14.266666,14.022222,14.116666,9.620393,10653165.0
1645,2002-04-22,14.2,14.316666,14.024444,14.266666,9.722616,5323320.0
1646,2002-04-23,14.263333,14.263333,14.071111,14.137777,9.63478,7605540.0
1647,2002-04-24,14.154444,14.22,14.025555,14.193333,9.67264,5212620.0
1648,2002-04-25,14.222222,14.222222,13.444444,13.618888,9.281161,24278085.0
1649,2002-04-26,13.664444,13.864444,13.664444,13.747777,9.368998,11948085.0
1650,2002-04-29,13.711111,13.777777,13.42,13.504444,9.203167,19782675.0
1651,2002-04-30,13.511111,14.022222,13.356666,13.992222,9.535583,22244130.0
1652,2002-05-01,13.992222,13.992222,13.992222,13.992222,9.535583,0.0
1653,2002-05-02,14.22,14.22,13.891111,13.926666,9.490911,4013775.0
1654,2002-05-03,13.911111,14.022222,13.855555,13.962222,9.51514,3396870.0
1655,2002-05-06,14.046666,14.066666,13.888888,14.001111,9.54164,5680980.0
1656,2002-05-07,14.004444,14.22,13.972222,14.198888,9.676425,5193045.0
1657,2002-05-08,14.242222,14.333333,14.137777,14.298888,9.744576,6416280.0
1658,2002-05-09,14.422222,14.422222,14.235555,14.344444,9.77562,6079050.0
1659,2002-05-10,14.344444,14.352222,14.113333,14.271111,9.725643,7080660.0
1660,2002-05-13,14.266666,14.322222,14.07,14.145555,9.640077,5976450.0
1661,2002-05-14,14.133333,14.163333,13.955555,14.087777,9.600704,14734620.0
1662,2002-05-15,14.022222,14.31,13.978888,14.055555,9.578745,8992935.0
1663,2002-05-16,14.177777,14.266666,14.0,14.053333,9.577231,4324770.0
1664,2002-05-17,14.111111,14.111111,13.956666,14.05,9.574961,5992830.0
1665,2002-05-20,14.022222,14.076666,13.888888,14.052222,9.576472,3656250.0
1666,2002-05-21,13.911111,14.0,13.455555,13.575555,9.25163,15195330.0
1667,2002-05-22,13.666666,13.817777,13.577777,13.731111,9.357639,6070905.0
1668,2002-05-23,13.755555,13.865555,12.716666,12.896666,8.788972,39123180.0
1669,2002-05-24,13.244444,13.732222,13.181111,13.602222,9.269803,20524455.0
1670,2002-05-27,13.616666,13.777777,13.224444,13.586666,9.259202,10318185.0
1671,2002-05-28,13.7,13.7,12.924444,13.148888,8.960859,16415010.0
1672,2002-05-29,13.177777,13.333333,12.993333,13.187777,8.987361,18913320.0
1673,2002-05-30,13.133333,13.555555,13.088888,13.5,9.200139,16718310.0
1674,2002-05-31,13.533333,13.661111,13.341111,13.533333,9.222856,9052290.0
1675,2002-06-03,13.611111,13.886666,13.581111,13.772222,9.385656,6646275.0
1676,2002-06-04,13.666666,13.85,13.656666,13.754444,9.37354,7191315.0
1677,2002-06-05,13.768888,14.433333,13.768888,14.347777,9.77789,18593055.0
1678,2002-06-06,14.224444,14.444444,13.8,13.88,9.459105,17244450.0
1679,2002-06-07,13.802222,13.977777,13.577777,13.832222,9.426545,8092350.0
1680,2002-06-10,13.968888,14.044444,13.745555,13.772222,9.385656,8717670.0
1681,2002-06-11,13.933333,14.022222,13.558888,13.674444,9.31902,24044130.0
1682,2002-06-12,13.644444,13.674444,13.515555,13.574444,9.250873,19826820.0
1683,2002-06-13,13.644444,13.755555,13.468888,13.53,9.220585,10816020.0
1684,2002-06-14,13.533333,13.704444,13.466666,13.633333,9.291005,6429465.0
1685,2002-06-17,13.818888,14.111111,13.777777,13.872222,9.453805,11230830.0
1686,2002-06-18,14.02,14.02,13.76,13.853333,9.440933,7449750.0
1687,2002-06-19,13.866666,13.922222,13.548888,13.635555,9.29252,11416500.0
1688,2002-06-20,13.666666,13.666666,13.281111,13.452222,9.167578,15919965.0
1689,2002-06-21,13.491111,13.955555,13.446666,13.793333,9.400043,15944400.0
1690,2002-06-24,13.865555,14.133333,13.694444,14.082222,9.596917,11016270.0
1691,2002-06-25,14.133333,14.244444,13.877777,13.943333,9.502265,12881745.0
1692,2002-06-26,13.944444,14.0,13.8,13.98,9.527253,8291475.0
1693,2002-06-27,14.4,14.4,13.857777,14.233333,9.699898,18216000.0
1694,2002-06-28,14.333333,14.4,14.1,14.241111,9.705198,11995965.0
1695,2002-07-01,14.265555,14.931111,14.2,14.852222,10.121667,24280470.0
1696,2002-07-02,14.755555,15.333333,14.67,15.253333,10.395021,34008075.0
1697,2002-07-03,15.222222,15.222222,14.807777,14.874444,10.13681,12728025.0
1698,2002-07-04,14.888888,15.62,14.888888,15.571111,10.611583,33251940.0
1699,2002-07-05,15.511111,16.111111,15.225555,15.968888,10.882667,45402390.0
1700,2002-07-08,15.888888,16.088888,15.466666,15.58,10.617641,35077365.0
1701,2002-07-09,15.577777,15.864444,15.316666,15.718888,10.712293,31959315.0
1702,2002-07-10,15.777777,15.777777,15.388888,15.448888,10.52829,25045920.0
1703,2002-07-11,15.333333,15.666666,15.255555,15.565555,10.607797,20934900.0
1704,2002-07-12,15.444444,15.655555,15.38,15.472222,10.751409,14610330.0
1705,2002-07-15,15.525555,15.644444,15.355555,15.57,10.819349,9736290.0
1706,2002-07-16,15.597777,15.777777,15.445555,15.564444,10.815492,14241555.0
1707,2002-07-17,15.555555,15.644444,15.377777,15.498888,10.769937,14215275.0
1708,2002-07-18,15.466666,15.533333,15.222222,15.331111,10.65335,8957205.0
1709,2002-07-19,15.244444,15.286666,14.911111,14.98,10.409369,10551105.0
1710,2002-07-22,14.762222,14.955555,14.444444,14.526666,10.094355,7239195.0
1711,2002-07-23,14.333333,14.551111,14.111111,14.448888,10.040305,14515380.0
1712,2002-07-24,14.445555,14.553333,13.592222,13.794444,9.585545,20085840.0
1713,2002-07-25,14.066666,14.222222,13.733333,13.782222,9.577053,18634545.0
1714,2002-07-26,13.822222,14.331111,13.772222,14.105555,9.801731,23443650.0
1715,2002-07-29,14.177777,14.321111,13.922222,14.091111,9.791693,9535455.0
1716,2002-07-30,14.333333,14.333333,13.98,14.081111,9.784746,7751790.0
1717,2002-07-31,13.888888,14.111111,13.59,13.975555,9.711398,14145930.0
1718,2002-08-01,14.111111,14.253333,14.022222,14.184444,9.85655,8153955.0
1719,2002-08-02,14.223333,15.0,14.113333,14.906666,10.358411,32425515.0
1720,2002-08-05,14.666666,15.475555,14.0,15.343333,10.661843,54385875.0
1721,2002-08-06,15.001111,15.311111,14.851111,15.041111,10.451835,30926385.0
1722,2002-08-07,15.288888,15.288888,14.967777,15.057777,10.463418,14268015.0
1723,2002-08-08,14.935555,15.088888,14.491111,14.568888,10.123693,15098895.0
1724,2002-08-09,14.605555,15.086666,14.434444,14.937777,10.380031,18218655.0
1725,2002-08-12,15.0,15.106666,14.666666,14.793333,10.279657,16471215.0
1726,2002-08-13,14.8,15.164444,14.75,15.043333,10.453379,14536080.0
1727,2002-08-14,15.113333,15.465555,15.071111,15.324444,10.648719,45137835.0
1728,2002-08-15,15.324444,15.324444,15.324444,15.324444,10.648719,0.0
1729,2002-08-16,15.333333,15.622222,15.183333,15.531111,10.792328,55828800.0
1730,2002-08-19,15.555555,15.597777,15.268888,15.346666,10.66416,20901240.0
1731,2002-08-20,15.355555,15.5,15.222222,15.366666,10.678059,16940115.0
1732,2002-08-21,15.27,15.488888,15.086666,15.172222,10.54294,14323545.0
1733,2002-08-22,15.222222,15.333333,15.045555,15.098888,10.491983,13586490.0
1734,2002-08-23,15.121111,15.288888,15.121111,15.208888,10.568421,8717130.0
1735,2002-08-26,15.088888,15.244444,13.333333,15.0,10.423266,10785330.0
1736,2002-08-27,14.957777,15.244444,14.8,15.014444,10.433304,13381335.0
1737,2002-08-28,15.055555,15.215555,15.0,15.135555,10.517463,8090955.0
1738,2002-08-29,15.444444,15.666666,15.335555,15.602222,10.841743,31227480.0
1739,2002-08-30,15.501111,15.555555,15.333333,15.543333,10.80082,8908875.0
1740,2002-09-02,15.777777,15.777777,15.177777,15.272222,10.612431,21427515.0
1741,2002-09-03,15.236666,15.236666,15.0,15.092222,10.487352,15197580.0
1742,2002-09-04,14.985555,15.155555,14.711111,15.073333,10.474224,11715165.0
1743,2002-09-05,15.2,15.29,15.081111,15.216666,10.573825,7458885.0
1744,2002-09-06,15.113333,15.222222,14.688888,14.721111,10.22947,12813795.0
1745,2002-09-09,14.556666,14.837777,14.548888,14.598888,10.14454,7717680.0
1746,2002-09-10,14.598888,14.598888,14.598888,14.598888,10.14454,0.0
1747,2002-09-11,14.711111,14.984444,14.622222,14.722222,10.230245,10062405.0
1748,2002-09-12,14.846666,15.374444,14.811111,15.181111,10.549119,26117325.0
1749,2002-09-13,15.066666,15.266666,15.053333,15.213333,10.571509,11724030.0
1750,2002-09-16,15.288888,15.432222,14.802222,14.853333,10.321351,22927905.0
1751,2002-09-17,14.888888,14.977777,14.736666,14.843333,10.314403,7230915.0
1752,2002-09-18,14.78,14.997777,14.714444,14.761111,10.257267,9035910.0
1753,2002-09-19,14.973333,14.973333,14.557777,14.6,10.145313,8807850.0
1754,2002-09-20,14.222222,14.734444,14.222222,14.61,10.152262,7770015.0
1755,2002-09-23,14.691111,14.82,14.558888,14.632222,10.167706,7468560.0
1756,2002-09-24,14.355555,14.666666,14.355555,14.578888,10.130645,4475745.0
1757,2002-09-25,14.422222,14.644444,14.404444,14.578888,10.130645,9744795.0
1758,2002-09-26,14.773333,14.773333,14.471111,14.525555,10.093581,4327290.0
1759,2002-09-27,14.553333,14.62,14.466666,14.544444,10.106709,7539930.0
1760,2002-09-30,14.488888,14.566666,14.423333,14.444444,10.03722,9684495.0
1761,2002-10-01,14.666666,14.666666,14.337777,14.438888,10.03336,4310370.0
1762,2002-10-02,14.438888,14.438888,14.438888,14.438888,10.03336,0.0
1763,2002-10-03,13.888888,14.488888,13.888888,14.393333,10.001704,3925845.0
1764,2002-10-04,13.688888,14.333333,13.688888,14.112222,9.806364,8050860.0
1765,2002-10-07,14.086666,14.377777,13.88,14.285555,9.926812,5752080.0
1766,2002-10-08,14.244444,14.4,14.202222,14.286666,9.927581,5496210.0
1767,2002-10-09,14.355555,14.544444,14.237777,14.426666,10.024867,7469190.0
1768,2002-10-10,13.911111,15.022222,13.911111,14.273333,9.918318,6821595.0
1769,2002-10-11,14.333333,14.355555,14.157777,14.236666,9.892838,7269660.0
1770,2002-10-14,14.327777,14.427777,14.258888,14.375555,9.989348,2858445.0
1771,2002-10-15,14.375555,14.375555,14.375555,14.375555,9.989348,0.0
1772,2002-10-16,14.644444,14.644444,14.367777,14.435555,10.031045,8530515.0
1773,2002-10-17,14.444444,14.576666,14.333333,14.456666,10.045712,5987925.0
1774,2002-10-18,14.427777,14.511111,14.372222,14.416666,10.017918,4792995.0
1775,2002-10-21,14.383333,14.466666,14.135555,14.251111,9.902875,5516145.0
1776,2002-10-22,14.297777,14.377777,14.224444,14.345555,9.968505,2914515.0
1777,2002-10-23,14.377777,14.42,14.244444,14.392222,10.000932,2688030.0
1778,2002-10-24,14.465555,14.466666,14.087777,14.134444,9.821805,20059650.0
1779,2002-10-25,14.222222,14.333333,14.155555,14.205555,9.871221,7534350.0
1780,2002-10-28,14.266666,14.275555,13.893333,14.011111,9.736103,10575765.0
1781,2002-10-29,13.938888,14.066666,13.671111,13.777777,9.573963,16128855.0
1782,2002-10-30,13.777777,14.017777,13.556666,13.614444,9.460466,18901215.0
1783,2002-10-31,13.666666,13.855555,13.555555,13.647777,9.483627,25216515.0
1784,2002-11-01,13.793333,13.911111,13.681111,13.782222,9.577053,10728450.0
1785,2002-11-04,13.977777,13.977777,13.785555,13.84,9.617201,2560950.0
1786,2002-11-05,13.864444,14.02,13.704444,13.943333,9.689005,8994240.0
1787,2002-11-06,13.943333,13.943333,13.943333,13.943333,9.689005,0.0
1788,2002-11-07,13.87,14.108888,13.746666,13.811111,9.597127,16516800.0
1789,2002-11-08,13.644444,13.733333,13.58,13.66,9.492121,12345885.0
1790,2002-11-11,13.655555,13.777777,13.555555,13.702222,9.521461,8025435.0
1791,2002-11-12,13.656666,13.687777,13.561111,13.624444,9.467417,6381135.0
1792,2002-11-13,13.644444,13.651111,13.451111,13.565555,9.426493,15582735.0
1793,2002-11-14,13.6,13.666666,13.545555,13.582222,9.438073,12810555.0
1794,2002-11-15,13.622222,13.885555,13.605555,13.723333,9.536132,14199660.0
1795,2002-11-18,13.888888,14.061111,13.846666,13.905555,9.662752,10490985.0
1796,2002-11-19,13.905555,13.905555,13.905555,13.905555,9.662752,0.0
1797,2002-11-20,13.933333,13.996666,13.801111,13.881111,9.645768,9199305.0
1798,2002-11-21,13.968888,13.997777,13.851111,13.971111,9.708307,5089320.0
1799,2002-11-22,14.044444,14.186666,14.024444,14.085555,9.787833,9505530.0
1800,2002-11-25,14.111111,14.442222,14.046666,14.312222,9.945342,13541310.0
1801,2002-11-26,14.333333,14.4,14.088888,14.108888,9.804049,9546615.0
1802,2002-11-27,13.824444,14.091111,13.811111,13.866666,9.635732,20086110.0
1803,2002-11-28,13.933333,14.288888,13.933333,14.267777,9.914457,17265375.0
1804,2002-11-29,14.355555,14.4,14.045555,14.11,9.804821,11307960.0
1805,2002-12-02,14.225555,14.522222,14.155555,14.447777,10.039536,16884315.0
1806,2002-12-03,14.566666,14.642222,14.377777,14.444444,10.03722,15716160.0
1807,2002-12-04,14.455555,14.653333,14.266666,14.392222,10.000932,13467375.0
1808,2002-12-05,14.4,14.532222,14.355555,14.435555,10.031045,3596130.0
1809,2002-12-06,14.266666,14.666666,14.266666,14.617777,10.157667,6986925.0
1810,2002-12-09,14.708888,14.938888,14.344444,14.45,10.04108,13035870.0
1811,2002-12-10,14.466666,14.777777,14.377777,14.678888,10.200133,12133080.0
1812,2002-12-11,14.744444,14.8,14.415555,14.444444,10.03722,6098400.0
1813,2002-12-12,14.511111,14.744444,14.402222,14.588888,10.13759,5029650.0
1814,2002-12-13,14.666666,15.0,14.622222,14.96,10.395473,19013355.0
1815,2002-12-16,15.554444,15.554444,14.868888,15.044444,10.45415,11570220.0
1816,2002-12-17,15.0,15.0,14.577777,14.641111,10.173882,6865380.0
1817,2002-12-18,14.622222,15.111111,14.535555,15.067777,10.470365,17464365.0
1818,2002-12-19,15.022222,15.111111,14.783333,14.878888,10.339107,9793980.0
1819,2002-12-20,14.738888,15.088888,14.738888,14.868888,10.332159,10431270.0
1820,2002-12-23,14.834444,14.942222,14.745555,14.833333,10.307452,4869720.0
1821,2002-12-24,14.777777,14.84,14.604444,14.716666,10.22638,8735400.0
1822,2002-12-25,14.716666,14.716666,14.716666,14.716666,10.22638,0.0
1823,2002-12-26,14.822222,14.842222,14.666666,14.705555,10.218662,4460265.0
1824,2002-12-27,14.711111,15.016666,14.711111,14.792222,10.278887,12224745.0
1825,2002-12-30,14.777777,14.955555,14.65,14.725555,10.232559,8059050.0
1826,2002-12-31,14.8,14.844444,14.644444,14.686666,10.205537,6346755.0
1827,2003-01-01,14.822222,14.822222,14.605555,14.651111,10.18083,4132800.0
1828,2003-01-02,14.777777,14.888888,14.602222,14.682222,10.202447,8012700.0
1829,2003-01-03,14.773333,15.131111,14.694444,15.02,10.437164,24049710.0
1830,2003-01-06,15.066666,15.2,14.874444,14.937777,10.380031,24429600.0
1831,2003-01-07,14.997777,15.166666,14.944444,15.066666,10.469593,20986785.0
1832,2003-01-08,15.066666,15.221111,15.066666,15.143333,10.522868,10794780.0
1833,2003-01-09,15.155555,15.264444,15.003333,15.047777,10.456469,11442015.0
1834,2003-01-10,15.155555,15.211111,14.911111,15.164444,10.537538,10283715.0
1835,2003-01-13,15.175555,15.226666,15.066666,15.158888,10.533675,8275815.0
1836,2003-01-14,14.822222,15.088888,14.822222,14.896666,10.35146,14881680.0
1837,2003-01-15,14.977777,15.166666,14.977777,15.146666,10.525183,8736300.0
1838,2003-01-16,15.18,15.211111,15.025555,15.144444,10.52364,9454995.0
1839,2003-01-17,15.311111,15.388888,15.027777,15.072222,10.473452,25831575.0
1840,2003-01-20,15.1,15.153333,15.044444,15.083333,10.481174,9101565.0
1841,2003-01-21,15.066666,15.088888,14.622222,14.662222,10.18855,16235550.0
1842,2003-01-22,14.556666,14.775555,14.494444,14.552222,10.112114,8880975.0
1843,2003-01-23,14.555555,14.688888,14.478888,14.533333,10.098988,6063660.0
1844,2003-01-24,14.637777,14.666666,14.405555,14.507777,10.08123,9104130.0
1845,2003-01-27,14.513333,14.552222,14.208888,14.275555,9.91986,24485625.0
1846,2003-01-28,14.222222,14.466666,14.2,14.356666,9.976224,12757275.0
1847,2003-01-29,14.397777,14.397777,13.977777,14.033333,9.751546,7158915.0
1848,2003-01-30,14.197777,14.216666,13.892222,13.968888,9.706764,10739970.0
1849,2003-01-31,13.997777,14.245555,13.913333,14.194444,9.863499,25901865.0
1850,2003-02-03,14.288888,14.644444,14.2,14.478888,10.061153,10716615.0
1851,2003-02-04,14.333333,14.555555,12.444444,14.41,10.013285,3168765.0
1852,2003-02-05,14.111111,14.444444,14.111111,14.214444,9.877397,7641540.0
1853,2003-02-06,14.288888,14.322222,13.923333,14.273333,9.918318,10842345.0
1854,2003-02-07,14.241111,14.244444,14.133333,14.168888,9.845741,5917140.0
1855,2003-02-10,14.072222,14.155555,13.967777,14.013333,9.737649,8484300.0
1856,2003-02-11,13.866666,14.153333,13.866666,14.051111,9.763899,6195150.0
1857,2003-02-12,13.922222,14.096666,13.777777,13.993333,9.723751,2839770.0
1858,2003-02-13,13.993333,13.993333,13.993333,13.993333,9.723751,0.0
1859,2003-02-14,13.955555,14.044444,13.877777,13.987777,9.71989,3619215.0
1860,2003-02-17,14.155555,14.177777,14.025555,14.124444,9.814858,2517705.0
1861,2003-02-18,14.133333,14.244444,14.133333,14.218888,9.880486,3257550.0
1862,2003-02-19,14.277777,14.355555,14.177777,14.283333,9.925267,9132750.0
1863,2003-02-20,14.133333,14.175555,13.977777,14.134444,9.821805,4107420.0
1864,2003-02-21,14.146666,14.277777,14.068888,14.221111,9.88203,3110175.0
1865,2003-02-24,14.388888,14.388888,14.022222,14.078888,9.783203,6993900.0
1866,2003-02-25,14.044444,14.088888,13.955555,14.018888,9.741509,11506365.0
1867,2003-02-26,14.033333,14.245555,14.033333,14.194444,9.863499,7817580.0
1868,2003-02-27,14.177777,14.331111,14.144444,14.237777,9.89361,9049815.0
1869,2003-02-28,14.288888,14.615555,14.2,14.462222,10.049574,29894175.0
1870,2003-03-03,14.56,14.655555,14.357777,14.424444,10.023324,9146385.0
1871,2003-03-04,14.277777,14.422222,14.202222,14.297777,9.935304,4511160.0
1872,2003-03-05,14.256666,14.256666,14.114444,14.218888,9.880486,8215065.0
1873,2003-03-06,14.177777,14.222222,14.022222,14.111111,9.805591,4148055.0
1874,2003-03-07,14.066666,14.308888,14.044444,14.246666,9.899788,10010160.0
1875,2003-03-10,14.175555,14.328888,14.173333,14.242222,9.8967,9307530.0
1876,2003-03-11,14.155555,14.311111,14.133333,14.283333,9.925267,4056795.0
1877,2003-03-12,14.2,14.311111,14.182222,14.238888,9.894382,4512195.0
1878,2003-03-13,14.444444,14.444444,14.005555,14.105555,9.801731,3122730.0
1879,2003-03-14,14.105555,14.105555,14.105555,14.105555,9.801731,0.0
1880,2003-03-17,14.088888,14.088888,13.835555,13.87,9.638049,6787080.0
1881,2003-03-18,13.87,13.87,13.87,13.87,9.638049,0.0
1882,2003-03-19,14.0,14.066666,13.867777,13.937777,9.685144,8766810.0
1883,2003-03-20,14.0,14.041111,13.9,13.911111,9.666614,5872500.0
1884,2003-03-21,13.912222,13.955555,13.655555,13.674444,9.502159,9716895.0
1885,2003-03-24,13.79,13.882222,13.516666,13.586666,9.441163,5882580.0
1886,2003-03-25,13.582222,13.686666,13.422222,13.653333,9.487491,8418690.0
1887,2003-03-26,13.733333,13.966666,13.588888,13.931111,9.680513,9111105.0
1888,2003-03-27,13.907777,14.061111,13.824444,13.932222,9.681284,9595080.0
1889,2003-03-28,13.955555,14.1,13.783333,14.021111,9.743053,4330305.0
1890,2003-03-31,13.977777,14.0,13.822222,13.961111,9.701359,4979565.0
1891,2003-04-01,13.977777,13.996666,13.855555,13.908888,9.66507,3206340.0
1892,2003-04-02,13.868888,14.0,13.756666,13.912222,9.667387,2619990.0
1893,2003-04-03,13.888888,14.166666,13.888888,14.05,9.763129,7213860.0
1894,2003-04-04,14.088888,14.222222,14.024444,14.161111,9.840339,13260330.0
1895,2003-04-07,14.266666,14.82,14.222222,14.614444,10.15535,23298435.0
1896,2003-04-08,14.622222,14.831111,14.444444,14.698888,10.214028,14957685.0
1897,2003-04-09,14.664444,14.72,14.536666,14.627777,10.164615,7298325.0
1898,2003-04-10,14.488888,15.044444,14.488888,14.966666,10.400104,19621215.0
1899,2003-04-11,14.888888,15.353333,14.755555,14.995555,10.420177,14564520.0
1901,2003-04-15,15.0,15.222222,14.9,14.983333,10.411685,11782710.0
1902,2003-04-16,15.0,15.331111,15.0,15.248888,10.596216,11487915.0
1903,2003-04-17,15.133333,15.244444,15.022222,15.186666,10.552979,8568000.0
1904,2003-04-18,15.186666,15.186666,15.186666,15.186666,10.552979,0.0
1905,2003-04-21,15.222222,15.222222,14.936666,15.003333,10.425582,3730185.0
1906,2003-04-22,15.001111,15.11,14.755555,14.785555,10.274252,4066335.0
1907,2003-04-23,14.888888,14.888888,14.64,14.773333,10.265759,6082335.0
1908,2003-04-24,14.777777,14.822222,14.666666,14.735555,10.239509,11001285.0
1909,2003-04-25,14.672222,14.888888,14.577777,14.781111,10.271164,7441830.0
1910,2003-04-28,14.886666,15.153333,14.8,15.105555,10.496615,8782290.0
1911,2003-04-29,15.111111,15.318888,15.111111,15.188888,10.554523,10245600.0
1912,2003-04-30,15.111111,15.223333,15.005555,15.176666,10.54603,10441800.0
1913,2003-05-01,15.176666,15.176666,15.176666,15.176666,10.54603,0.0
1914,2003-05-02,15.166666,15.2,14.895555,15.122222,10.508199,12593565.0
1915,2003-05-05,15.177777,15.188888,15.024444,15.102222,10.494301,5852250.0
1916,2003-05-06,15.066666,15.22,14.988888,15.138888,10.51978,8808705.0
1917,2003-05-07,15.111111,15.297777,14.922222,15.022222,10.438709,17074800.0
1918,2003-05-08,12.908888,15.042222,12.888888,14.707777,10.220207,12505140.0
1919,2003-05-09,14.78,14.884444,14.688888,14.754444,10.252633,4333230.0
1920,2003-05-12,14.713333,15.107777,14.712222,15.03,10.444115,6762015.0
1921,2003-05-13,15.066666,15.121111,14.851111,14.907777,10.359184,3632265.0
1922,2003-05-14,14.9,14.973333,14.806666,14.851111,10.319806,9297225.0
1923,2003-05-15,14.845555,15.0,14.844444,14.942222,10.383119,5682510.0
1924,2003-05-16,14.977777,15.666666,14.955555,15.552222,10.806997,23543775.0
1925,2003-05-19,15.668888,16.015554,15.433333,15.622222,10.855639,31711680.0
1926,2003-05-20,15.771111,15.886666,15.488888,15.575555,10.823211,16886205.0
1927,2003-05-21,15.644444,15.922222,15.624444,15.697777,10.90814,15521760.0
1928,2003-05-22,15.777777,16.111111,15.355555,15.418888,10.714348,11097990.0
1929,2003-05-23,15.555555,15.692222,15.003333,15.108888,10.498931,42300585.0
1930,2003-05-26,14.933333,15.322222,14.933333,15.292222,10.626329,19019655.0
1931,2003-05-27,15.311111,15.62,15.133333,15.46,10.742914,21739680.0
1932,2003-05-28,15.5,15.577777,15.247777,15.367777,10.678831,15020730.0
1933,2003-05-29,15.377777,15.444444,15.202222,15.3,10.631733,28052010.0
1934,2003-05-30,15.277777,15.555555,15.264444,15.425555,10.718979,18908820.0
1935,2003-06-02,15.366666,16.062222,15.366666,15.616666,10.85178,35043615.0
1936,2003-06-03,15.644444,15.733333,15.147777,15.192222,10.55684,20128950.0
1937,2003-06-04,15.0,15.304444,14.933333,15.105555,10.496615,20944620.0
1938,2003-06-05,15.286666,15.415555,15.186666,15.343333,10.661843,18324360.0
1939,2003-06-06,15.444444,15.773333,15.38,15.694444,10.905826,28057725.0
1940,2003-06-09,15.773333,16.111111,15.773333,15.856666,11.01855,25225470.0
1941,2003-06-10,15.8,16.111111,15.586666,15.685555,10.89965,25363125.0
1942,2003-06-11,15.764444,15.866666,15.45,15.57,10.819349,14880150.0
